date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:52:17	674080/674080	---M--	200	added ('OK')	image/jpeg	etag:%22a4920-5a3bca00f2623%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r15.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r15.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:52:35	308160/308160	---M--	200	added ('OK')	image/jpeg	etag:%224b3c0-5a3bca709d035%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r30.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r30.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:03	176512/176512	---M--	200	added ('OK')	image/jpeg	etag:%222b180-5a3bc9d9e4626%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc1.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc1.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:16	367925/367925	---M--	200	added ('OK')	image/jpeg	etag:%2259d35-5a3bca731243b%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r31.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r31.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:26	141283/141283	---M--	200	added ('OK')	image/jpeg	etag:%22227e3-5a3bc9dd0f909%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc2.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc2.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:30	720857/720857	---M--	200	added ('OK')	image/jpeg	etag:%22affd9-5a3bca05b0dfd%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r16.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r16.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:33	720869/720869	---M--	200	added ('OK')	image/jpeg	etag:%22affe5-5a3bca0a6bd1f%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r17.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r17.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:43	167267/167267	---M--	200	added ('OK')	image/jpeg	etag:%2228d63-5a3bc9e128ab2%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc3.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc3.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:53:57	169919/169919	---M--	200	added ('OK')	image/jpeg	etag:%22297bf-5a3bc9eb9c419%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc7.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc7.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:00	206246/206246	---M--	200	added ('OK')	image/jpeg	etag:%22325a6-5a3bc9e54913b%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc4.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc4.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:00	16104/16104	---M--	200	added ('OK')	image/png	etag:%223ee8-5a3bca7d66773%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/logo12.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/logo12.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:01	173293/173293	---M--	200	added ('OK')	image/jpeg	etag:%222a4ed-5a3bc9e878631%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/doc6.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/doc6.jpg	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:01	10976/10976	---M--	200	added ('OK')	image/png	etag:%222ae0-5a3bca7e50a56%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/logo11.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/logo11.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:03	15092/15092	---M--	200	added ('OK')	image/png	etag:%223af4-5a3bca7c6c745%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/logo10.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/logo10.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:03	11636/11636	---M--	200	added ('OK')	image/png	etag:%222d74-5a3bca7b7892e%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/logo9.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/logo9.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:04	14694/14694	---M--	200	added ('OK')	image/png	etag:%223966-5a3bca7a8f167%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/logo8.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/logo8.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:04	42601/42601	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:03%20GMT	http://127.0.0.1/wordpress/category/branding/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/branding/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:05	39023/39023	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:04%20GMT	http://127.0.0.1/wordpress/category/adventure/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/adventure/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:14	68988/68988	---M--	200	added ('OK')	image/jpeg	etag:%2210d7c-5a3bca4c90a04%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-760x630.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-760x630.jpg	(from http://127.0.0.1/wordpress/news/)
13:54:15	42713/42713	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:14%20GMT	http://127.0.0.1/wordpress/category/inspiration/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/inspiration/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:17	70257/70257	---M--	200	added ('OK')	image/jpeg	etag:%2211271-5a3bca5a8f49f%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r25-760x630.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r25-760x630.jpg	(from http://127.0.0.1/wordpress/news/)
13:54:18	65503/65503	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:17%20GMT	http://127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/donec-quis-elit-ac-lacus-cursus-semper-sit-amet-at-sapien/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:20	92554/92554	---M--	200	added ('OK')	image/jpeg	etag:%221698a-5a3bca5342c1f%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-760x630.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-760x630.jpg	(from http://127.0.0.1/wordpress/news/)
13:54:21	42489/42489	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:20%20GMT	http://127.0.0.1/wordpress/category/creativity/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/creativity/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:22	65517/65517	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:21%20GMT	http://127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/maecenas-eu-ligula-ullamcorper-ornare-leo-eget-lacinia-ipsum/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:23	65505/65505	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:22%20GMT	http://127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/praesent-eget-tortor-ultricies-euismod-felis-id-consequat-arcu/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:24	2291/2291	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:54:23%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fservices%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embeddf2f.json	(from http://127.0.0.1/wordpress/services/)
13:54:24	38985/38985	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:24%20GMT	http://127.0.0.1/wordpress/category/animation/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/category/animation/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:25	2379/2379	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:54:24%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fservices%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed4278	(from http://127.0.0.1/wordpress/services/)
13:54:26	65384/65384	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:25%20GMT	http://127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/01/11/vivamus-porta-tellus-ut-dolor-ultrices-dapibus/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:29	76789/76789	---M--	200	added ('OK')	image/jpeg	etag:%2212bf5-5a3bca61c85ea%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r27-760x630.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r27-760x630.jpg	(from http://127.0.0.1/wordpress/news/)
13:54:29	64643/64643	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:29%20GMT	http://127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2019/12/20/nullam-sit-amet-est-a-lacus-congue-volutpat-ut-eu-neque/index.html	(from http://127.0.0.1/wordpress/news/)
13:54:33	86132/86132	---M--	200	added ('OK')	image/jpeg	etag:%2215074-5a3bca696959d%22	http://127.0.0.1/wordpress/wp-content/uploads/2017/06/r28-760x630.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2017/06/r28-760x630.jpg	(from http://127.0.0.1/wordpress/news/)
13:54:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:54:34%20GMT	http://127.0.0.1/wordpress/?p=28	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index3c55.html	(from http://127.0.0.1/wordpress/services/)
13:54:34	27735/27735	---M-Z	200	added ('OK')	text/css	etag:%226c57-5a3be587ee04e-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/css/style.css?ver=1587412807	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/css/stylecdbb.css	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:34	306783/306783	---M--	200	added ('OK')	image/png	etag:%224ae5f-5a3bc9ef19b41%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/07/r11.png	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/07/r11.png	(from http://127.0.0.1/wordpress/fr/acceuil/)
13:54:35	34704/34704	---M-Z	200	added ('OK')	text/css	etag:%228790-5a3be5876c46b-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons.css?ver=2.8.2	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/icons/icons4dc3.css	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:35	7477/7477	---M-Z	200	added ('OK')	application/javascript	etag:%221d35-5a3be587c7f48-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/public/js/basepress.min.js?ver=1587412807	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/public/js/basepress.mincdbb.js	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:36	5398/5398	---M-Z	200	added ('OK')	application/javascript	etag:%221516-5a3be587f33a5-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/js/fixedsticky.min.js?ver=1587412807	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/js/fixedsticky.mincdbb.js	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:37	39906/39906	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:36%20GMT	http://127.0.0.1/wordpress/knowledge-hub/documentation/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/documentation/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:37	1617/1617	---M-Z	200	added ('OK')	application/javascript	etag:%22651-5a3be587f3d37-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/js/modern.min.js?ver=1587412807	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/basepress/themes/modern/js/modern.mincdbb.js	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:38	40954/40954	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:37%20GMT	http://127.0.0.1/wordpress/knowledge-hub/documentation/document-1/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/documentation/document-1/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:39	41051/41051	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:38%20GMT	http://127.0.0.1/wordpress/knowledge-hub/documentation/document-2/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/documentation/document-2/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:40	40948/40948	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:39%20GMT	http://127.0.0.1/wordpress/knowledge-hub/documentation/document-3/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/documentation/document-3/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:40	56846/56846	---M-Z	200	added ('OK')	text/css	etag:%22de0e-5a3f4f6e8e1bd-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.min.css?ver=5.11.2	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/css/font-awesome/css/fontawesome-all.minaec5.css	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:41	39162/39162	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:41%20GMT	http://127.0.0.1/wordpress/knowledge-hub/reference-groups/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/reference-groups/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:41	179221/179221	---M-Z	200	added ('OK')	text/css	etag:%222bc15-5a3f4f7197a84-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-themes/classic/style.css?ver=1.7.3	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-themes/classic/style3e0d.css	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:42	40508/40508	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:42%20GMT	http://127.0.0.1/wordpress/knowledge-hub/reference-groups/reference-group-1/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/reference-groups/reference-group-1/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:44	38099/38099	---M-Z	200	added ('OK')	application/javascript	etag:%2294d3-5a3f4f7bda377-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-themes/classic/phrases.js?ver=1.7.3.8157141be0d7568674f3cd290ba7ad8f	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-themes/classic/phrasesa456.js	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:45	39576/39576	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:44%20GMT	http://127.0.0.1/wordpress/knowledge-hub/training-modules/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/training-modules/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:46	2317/2317	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:54:45%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fcommunity%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed9c99.json	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:46	40783/40783	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:46%20GMT	http://127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-1/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-1/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:47	2405/2405	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:54:46%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2Fcommunity%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed0c5b	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:48	40074/40074	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:47%20GMT	http://127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-2/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/knowledge-hub/training-modules/training-module-2/index.html	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:48	63619/63619	---M--	200	added ('OK')	image/jpeg	etag:%22f883-5a3e2c27fe6c3%22	http://127.0.0.1/wordpress/wp-content/uploads/2020/04/GettyImages-1098418784.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2020/04/GettyImages-1098418784.jpg	(from http://127.0.0.1/wordpress/knowledge-hub/)
13:54:49	39586/39586	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:48%20GMT	http://127.0.0.1/wordpress/?p=232	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index80c9.html	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:49	2993/2993	---M-Z	200	added ('OK')	application/javascript	etag:%22bb1-5293a6a035ac0-gzip%22	http://127.0.0.1/wordpress/wp-includes/js/jquery/suggest.min.js?ver=1.1-20110113	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-includes/js/jquery/suggest.min3914.js	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:50	41943/41943	---M-Z	200	added ('OK')	application/javascript	etag:%22a3d7-5a3f4f6ebeaad-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/js/frontend.js?ver=1.7.3	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/js/frontend3e0d.js	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:50	40352/40352	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:50%20GMT	http://127.0.0.1/wordpress/community/?foro=signup	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/community/index3140.html	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:51	50012/50012	---M-Z	200	added ('OK')	application/javascript	etag:%22c35c-5a3f4f6ebbbd4-gzip%22	http://127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/js/ajax.js?ver=1.7.3	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/plugins/wpforo/wpf-assets/js/ajax3e0d.js	(from http://127.0.0.1/wordpress/community/?foro=signin)
13:54:52	2748/2748	---M--	200	added ('OK')	application/json	date:Thu,%2023%20Apr%202020%2017:54:51%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F04%2F15%2Fmorbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia%2F	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed9f7c.json	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:52	956/956	---M-Z	200	added ('OK')	application/rss+xml	etag:%229ded5797eb94ba1d62cc4a232cf4248f-gzip%22	http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/feed/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/feed/index.html	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:52	2867/2867	---M-Z	200	added ('OK')	text/xml	date:Thu,%2023%20Apr%202020%2017:54:52%20GMT	http://127.0.0.1/wordpress/wp-json/oembed/1.0/embed?url=http%3A%2F%2F127.0.0.1%2Fwordpress%2F2020%2F04%2F15%2Fmorbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia%2F&format=xml	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-json/oembed/1.0/embed21fd	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2023%20Apr%202020%2017:54:52%20GMT	http://127.0.0.1/wordpress/?p=95	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/index5eda.html	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:54	10066/10066	---M--	200	added ('OK')	image/jpeg	etag:%222752-5a3bca4540a51%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/zx8-200x200.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/zx8-200x200.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:55	64360/64360	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:54%20GMT	http://127.0.0.1/wordpress/tag/black/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/black/index.html	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:58	10170/10170	---M--	200	added ('OK')	image/jpeg	etag:%2227ba-5a3bca27c367c%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r21-200x200.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r21-200x200.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:54:58	38943/38943	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:54:58%20GMT	http://127.0.0.1/wordpress/tag/greek/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/greek/index.html	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:00	10124/10124	---M--	200	added ('OK')	image/jpeg	etag:%22278c-5a3bca1fdbd2b%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r20-200x200.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r20-200x200.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:01	38943/38943	---M-Z	200	added ('OK')	text/html	date:Thu,%2023%20Apr%202020%2017:55:00%20GMT	http://127.0.0.1/wordpress/tag/myths/	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/tag/myths/index.html	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:03	8898/8898	---M--	200	added ('OK')	image/jpeg	etag:%2222c2-5a3bca4b7031f%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-200x200.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/cr12-200x200.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
13:55:05	14234/14234	---M--	200	added ('OK')	image/jpeg	etag:%22379a-5a3bca520dd63%22	http://127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-200x200.jpg	C:/Users/admin/Desktop/ptsd/ptsd/127.0.0.1/wordpress/wp-content/uploads/2018/01/r7-200x200.jpg	(from http://127.0.0.1/wordpress/2020/04/15/morbi-eleifend-justo-nec-mi-tincidunt-vitae-imperdiet-odio-lacinia/)
